folder,tf,event_id,side,n_fills,event_start,event_end,min_price,max_price,avg_price,next_event_start,event_gap_s
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,18,Up,10,2026-04-12 21:37:25+00:00,2026-04-12 21:37:29+00:00,18.0,19.0,18.1,2026-04-12 21:37:33+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,19,Up,6,2026-04-12 21:37:33+00:00,2026-04-12 21:37:33+00:00,17.0,17.0,17.0,2026-04-12 21:37:37+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,20,Down,1,2026-04-12 21:37:37+00:00,2026-04-12 21:37:37+00:00,81.0,81.0,81.0,2026-04-12 21:37:55+00:00,18.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,21,Down,3,2026-04-12 21:37:55+00:00,2026-04-12 21:37:57+00:00,82.0,82.0,82.0,2026-04-12 21:38:03+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,22,Up,26,2026-04-12 21:38:03+00:00,2026-04-12 21:38:09+00:00,16.0,16.0,16.0,2026-04-12 21:38:17+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,23,Up,5,2026-04-12 21:38:17+00:00,2026-04-12 21:38:19+00:00,10.0,10.0,10.0,2026-04-12 21:38:25+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,24,Down,1,2026-04-12 21:38:25+00:00,2026-04-12 21:38:25+00:00,91.0,91.0,91.0,2026-04-12 21:38:51+00:00,26.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,25,Down,6,2026-04-12 21:38:51+00:00,2026-04-12 21:38:53+00:00,90.0,90.0,90.0,2026-04-12 21:39:05+00:00,12.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,26,Up,9,2026-04-12 21:39:05+00:00,2026-04-12 21:39:13+00:00,10.0,11.0,10.222222222222221,2026-04-12 21:39:15+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,27,Down,1,2026-04-12 21:39:15+00:00,2026-04-12 21:39:15+00:00,86.0,86.0,86.0,2026-04-12 21:39:19+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,28,Down,1,2026-04-12 21:39:19+00:00,2026-04-12 21:39:19+00:00,87.0,87.0,87.0,2026-04-12 21:39:25+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,29,Up,2,2026-04-12 21:39:25+00:00,2026-04-12 21:39:27+00:00,11.0,11.0,11.0,2026-04-12 21:39:43+00:00,16.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,30,Down,14,2026-04-12 21:39:43+00:00,2026-04-12 21:39:45+00:00,84.0,84.0,84.0,2026-04-12 21:39:51+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,31,Down,6,2026-04-12 21:39:51+00:00,2026-04-12 21:39:53+00:00,83.0,83.0,83.0,2026-04-12 21:39:55+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,32,Up,10,2026-04-12 21:39:55+00:00,2026-04-12 21:39:57+00:00,17.0,20.02,17.302,2026-04-12 21:40:17+00:00,20.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,33,Down,8,2026-04-12 21:40:17+00:00,2026-04-12 21:40:21+00:00,84.0,84.0,84.0,2026-04-12 21:40:29+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,34,Down,6,2026-04-12 21:40:29+00:00,2026-04-12 21:40:29+00:00,85.0,85.0,85.0,2026-04-12 21:40:53+00:00,24.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,35,Up,18,2026-04-12 21:40:53+00:00,2026-04-12 21:40:55+00:00,8.0,8.0,8.0,2026-04-12 21:41:05+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,36,Up,4,2026-04-12 21:41:05+00:00,2026-04-12 21:41:05+00:00,6.0,6.0,6.0,2026-04-12 21:41:27+00:00,22.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,37,Down,1,2026-04-12 21:41:27+00:00,2026-04-12 21:41:27+00:00,89.0,89.0,89.0,2026-04-12 21:42:03+00:00,36.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,38,Up,5,2026-04-12 21:42:03+00:00,2026-04-12 21:42:03+00:00,6.0,6.0,6.0,2026-04-12 21:42:23+00:00,20.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,39,Down,1,2026-04-12 21:42:23+00:00,2026-04-12 21:42:23+00:00,93.0,93.0,93.0,2026-04-12 21:43:59+00:00,96.0
Bitcoin_Up_or_Down_-_April_12_330PM-345PM_ET,m15,40,Down,2,2026-04-12 21:43:59+00:00,2026-04-12 21:43:59+00:00,95.0,95.0,95.0,,
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,1,Down,2,2026-04-12 21:40:31+00:00,2026-04-12 21:40:33+00:00,47.0,54.76,50.879999999999995,2026-04-12 21:40:35+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,2,Up,1,2026-04-12 21:40:35+00:00,2026-04-12 21:40:35+00:00,42.0,42.0,42.0,2026-04-12 21:40:49+00:00,14.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,3,Down,1,2026-04-12 21:40:49+00:00,2026-04-12 21:40:49+00:00,49.0,49.0,49.0,2026-04-12 21:41:11+00:00,22.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,4,Down,1,2026-04-12 21:41:11+00:00,2026-04-12 21:41:11+00:00,38.65,38.65,38.65,2026-04-12 21:41:19+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,5,Up,1,2026-04-12 21:41:19+00:00,2026-04-12 21:41:19+00:00,66.22,66.22,66.22,2026-04-12 21:42:05+00:00,46.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,6,Up,1,2026-04-12 21:42:05+00:00,2026-04-12 21:42:05+00:00,65.0,65.0,65.0,2026-04-12 21:43:17+00:00,72.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,7,Up,1,2026-04-12 21:43:17+00:00,2026-04-12 21:43:17+00:00,64.0,64.0,64.0,2026-04-12 21:43:29+00:00,12.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,8,Up,1,2026-04-12 21:43:29+00:00,2026-04-12 21:43:29+00:00,65.0,65.0,65.0,2026-04-12 21:43:49+00:00,20.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,9,Down,1,2026-04-12 21:43:49+00:00,2026-04-12 21:43:49+00:00,32.0,32.0,32.0,2026-04-12 21:43:51+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,10,Up,1,2026-04-12 21:43:51+00:00,2026-04-12 21:43:51+00:00,61.94,61.94,61.94,2026-04-12 21:43:55+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,11,Up,1,2026-04-12 21:43:55+00:00,2026-04-12 21:43:55+00:00,67.67,67.67,67.67,2026-04-12 21:43:57+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,12,Down,1,2026-04-12 21:43:57+00:00,2026-04-12 21:43:57+00:00,33.31,33.31,33.31,2026-04-12 21:44:03+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,13,Up,4,2026-04-12 21:44:03+00:00,2026-04-12 21:44:09+00:00,36.0,55.54,47.1125,2026-04-12 21:44:15+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,14,Up,2,2026-04-12 21:44:15+00:00,2026-04-12 21:44:15+00:00,32.0,40.08,36.04,2026-04-12 21:44:21+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,15,Up,1,2026-04-12 21:44:21+00:00,2026-04-12 21:44:21+00:00,64.61,64.61,64.61,2026-04-12 21:44:21+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,16,Down,1,2026-04-12 21:44:21+00:00,2026-04-12 21:44:21+00:00,37.0,37.0,37.0,2026-04-12 21:44:21+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,17,Up,5,2026-04-12 21:44:21+00:00,2026-04-12 21:44:27+00:00,52.43,62.0,58.510000000000005,2026-04-12 21:44:47+00:00,20.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,18,Down,2,2026-04-12 21:44:47+00:00,2026-04-12 21:44:47+00:00,22.21,45.86,34.035,2026-04-12 21:44:51+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_340PM-345PM_ET,m5,19,Up,2,2026-04-12 21:44:51+00:00,2026-04-12 21:44:51+00:00,48.0,65.43,56.715,,
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,1,Up,1,2026-04-12 21:45:15+00:00,2026-04-12 21:45:15+00:00,69.0,69.0,69.0,2026-04-12 21:45:19+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,2,Down,2,2026-04-12 21:45:19+00:00,2026-04-12 21:45:21+00:00,53.76,59.24,56.5,2026-04-12 21:46:01+00:00,40.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,3,Down,2,2026-04-12 21:46:01+00:00,2026-04-12 21:46:03+00:00,33.0,41.0,37.0,2026-04-12 21:46:31+00:00,28.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,4,Down,1,2026-04-12 21:46:31+00:00,2026-04-12 21:46:31+00:00,41.82,41.82,41.82,2026-04-12 21:46:43+00:00,12.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,5,Up,1,2026-04-12 21:46:43+00:00,2026-04-12 21:46:43+00:00,55.0,55.0,55.0,2026-04-12 21:46:49+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,6,Up,1,2026-04-12 21:46:49+00:00,2026-04-12 21:46:49+00:00,55.64,55.64,55.64,2026-04-12 21:46:57+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,7,Down,1,2026-04-12 21:46:57+00:00,2026-04-12 21:46:57+00:00,36.75,36.75,36.75,2026-04-12 21:47:03+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,8,Up,1,2026-04-12 21:47:03+00:00,2026-04-12 21:47:03+00:00,64.0,64.0,64.0,2026-04-12 21:47:25+00:00,22.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,9,Up,1,2026-04-12 21:47:25+00:00,2026-04-12 21:47:25+00:00,67.82,67.82,67.82,2026-04-12 21:47:31+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,10,Up,2,2026-04-12 21:47:31+00:00,2026-04-12 21:47:33+00:00,63.29,68.8,66.045,2026-04-12 21:47:41+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,11,Up,1,2026-04-12 21:47:41+00:00,2026-04-12 21:47:41+00:00,68.0,68.0,68.0,2026-04-12 21:47:57+00:00,16.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,12,Up,1,2026-04-12 21:47:57+00:00,2026-04-12 21:47:57+00:00,73.0,73.0,73.0,2026-04-12 21:47:59+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,13,Down,1,2026-04-12 21:47:59+00:00,2026-04-12 21:47:59+00:00,25.0,25.0,25.0,2026-04-12 21:48:29+00:00,30.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,14,Down,1,2026-04-12 21:48:29+00:00,2026-04-12 21:48:29+00:00,29.0,29.0,29.0,2026-04-12 21:48:59+00:00,30.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,15,Up,1,2026-04-12 21:48:59+00:00,2026-04-12 21:48:59+00:00,73.0,73.0,73.0,2026-04-12 21:49:31+00:00,32.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,16,Down,2,2026-04-12 21:49:31+00:00,2026-04-12 21:49:33+00:00,29.69,55.41,42.55,2026-04-12 21:49:39+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,17,Up,1,2026-04-12 21:49:39+00:00,2026-04-12 21:49:39+00:00,46.0,46.0,46.0,2026-04-12 21:49:41+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,18,Down,1,2026-04-12 21:49:41+00:00,2026-04-12 21:49:41+00:00,50.0,50.0,50.0,2026-04-12 21:49:45+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,19,Up,1,2026-04-12 21:49:45+00:00,2026-04-12 21:49:45+00:00,76.57,76.57,76.57,2026-04-12 21:49:49+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_345PM-350PM_ET,m5,20,Down,3,2026-04-12 21:49:49+00:00,2026-04-12 21:49:51+00:00,48.97,57.2,53.803333333333335,,
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,1,Up,14,2026-04-12 21:45:47+00:00,2026-04-12 21:45:51+00:00,45.0,45.0,45.0,2026-04-12 21:46:15+00:00,24.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,2,Down,4,2026-04-12 21:46:15+00:00,2026-04-12 21:46:17+00:00,53.0,53.0,53.0,2026-04-12 21:46:21+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,3,Down,2,2026-04-12 21:46:21+00:00,2026-04-12 21:46:23+00:00,53.0,54.0,53.5,2026-04-12 21:47:51+00:00,88.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,4,Down,3,2026-04-12 21:47:51+00:00,2026-04-12 21:47:51+00:00,41.0,41.0,41.0,2026-04-12 21:47:55+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,5,Up,3,2026-04-12 21:47:55+00:00,2026-04-12 21:47:57+00:00,56.0,60.0,57.666666666666664,2026-04-12 21:48:29+00:00,32.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,6,Up,1,2026-04-12 21:48:29+00:00,2026-04-12 21:48:29+00:00,54.0,54.0,54.0,2026-04-12 21:49:01+00:00,32.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,7,Down,2,2026-04-12 21:49:01+00:00,2026-04-12 21:49:01+00:00,43.0,43.0,43.0,2026-04-12 21:49:31+00:00,30.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,8,Down,2,2026-04-12 21:49:31+00:00,2026-04-12 21:49:33+00:00,55.0,58.0,56.5,2026-04-12 21:49:33+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,9,Up,1,2026-04-12 21:49:33+00:00,2026-04-12 21:49:33+00:00,38.0,38.0,38.0,2026-04-12 21:49:35+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,10,Down,2,2026-04-12 21:49:35+00:00,2026-04-12 21:49:35+00:00,58.0,58.0,58.0,2026-04-12 21:50:15+00:00,40.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,11,Up,1,2026-04-12 21:50:15+00:00,2026-04-12 21:50:15+00:00,49.54,49.54,49.54,2026-04-12 21:50:19+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,12,Down,1,2026-04-12 21:50:19+00:00,2026-04-12 21:50:19+00:00,53.77,53.77,53.77,2026-04-12 21:51:51+00:00,92.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,13,Down,1,2026-04-12 21:51:51+00:00,2026-04-12 21:51:51+00:00,62.0,62.0,62.0,2026-04-12 21:52:13+00:00,22.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,14,Down,2,2026-04-12 21:52:13+00:00,2026-04-12 21:52:15+00:00,65.0,66.0,65.5,2026-04-12 21:52:25+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,15,Up,2,2026-04-12 21:52:25+00:00,2026-04-12 21:52:25+00:00,37.0,39.0,38.0,2026-04-12 21:52:29+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,16,Up,1,2026-04-12 21:52:29+00:00,2026-04-12 21:52:29+00:00,41.0,41.0,41.0,2026-04-12 21:54:55+00:00,146.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,17,Up,7,2026-04-12 21:54:55+00:00,2026-04-12 21:54:57+00:00,76.0,77.0,76.71428571428571,2026-04-12 21:55:13+00:00,16.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,18,Up,1,2026-04-12 21:55:13+00:00,2026-04-12 21:55:13+00:00,68.17,68.17,68.17,2026-04-12 21:55:19+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,19,Down,1,2026-04-12 21:55:19+00:00,2026-04-12 21:55:19+00:00,28.0,28.0,28.0,2026-04-12 21:55:27+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,20,Down,1,2026-04-12 21:55:27+00:00,2026-04-12 21:55:27+00:00,30.0,30.0,30.0,2026-04-12 21:55:43+00:00,16.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,21,Down,3,2026-04-12 21:55:43+00:00,2026-04-12 21:55:43+00:00,30.0,30.0,30.0,2026-04-12 21:55:47+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,22,Down,1,2026-04-12 21:55:47+00:00,2026-04-12 21:55:47+00:00,29.0,29.0,29.0,2026-04-12 21:55:53+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,23,Down,5,2026-04-12 21:55:53+00:00,2026-04-12 21:55:55+00:00,29.0,29.0,29.0,2026-04-12 21:56:07+00:00,12.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,24,Down,3,2026-04-12 21:56:07+00:00,2026-04-12 21:56:09+00:00,29.0,29.0,29.0,2026-04-12 21:56:13+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,25,Down,1,2026-04-12 21:56:13+00:00,2026-04-12 21:56:13+00:00,29.0,29.0,29.0,2026-04-12 21:56:19+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,26,Down,2,2026-04-12 21:56:19+00:00,2026-04-12 21:56:19+00:00,31.37,44.0,37.685,2026-04-12 21:56:31+00:00,12.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,27,Up,1,2026-04-12 21:56:31+00:00,2026-04-12 21:56:31+00:00,50.0,50.0,50.0,2026-04-12 21:56:41+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,28,Down,1,2026-04-12 21:56:41+00:00,2026-04-12 21:56:41+00:00,60.0,60.0,60.0,2026-04-12 21:56:43+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,29,Up,6,2026-04-12 21:56:43+00:00,2026-04-12 21:56:43+00:00,37.0,38.0,37.5,2026-04-12 21:56:47+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,30,Down,4,2026-04-12 21:56:47+00:00,2026-04-12 21:56:49+00:00,54.43,56.0,55.1075,2026-04-12 21:56:51+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,31,Up,1,2026-04-12 21:56:51+00:00,2026-04-12 21:56:51+00:00,44.0,44.0,44.0,2026-04-12 21:56:51+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,32,Down,4,2026-04-12 21:56:51+00:00,2026-04-12 21:56:53+00:00,49.0,49.0,49.0,2026-04-12 21:56:57+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,33,Down,1,2026-04-12 21:56:57+00:00,2026-04-12 21:56:57+00:00,79.26,79.26,79.26,2026-04-12 21:56:59+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,34,Up,1,2026-04-12 21:56:59+00:00,2026-04-12 21:56:59+00:00,19.0,19.0,19.0,2026-04-12 21:57:01+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,35,Down,1,2026-04-12 21:57:01+00:00,2026-04-12 21:57:01+00:00,67.0,67.0,67.0,2026-04-12 21:57:03+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,36,Up,3,2026-04-12 21:57:03+00:00,2026-04-12 21:57:07+00:00,28.0,32.0,30.0,2026-04-12 21:57:13+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,37,Down,2,2026-04-12 21:57:13+00:00,2026-04-12 21:57:13+00:00,69.01,69.41,69.21000000000001,2026-04-12 21:57:13+00:00,0.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,38,Up,1,2026-04-12 21:57:13+00:00,2026-04-12 21:57:13+00:00,30.0,30.0,30.0,2026-04-12 21:57:29+00:00,16.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,39,Down,6,2026-04-12 21:57:29+00:00,2026-04-12 21:57:29+00:00,70.0,70.0,70.0,2026-04-12 21:57:35+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,40,Down,1,2026-04-12 21:57:35+00:00,2026-04-12 21:57:35+00:00,68.0,68.0,68.0,2026-04-12 21:57:49+00:00,14.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,41,Down,1,2026-04-12 21:57:49+00:00,2026-04-12 21:57:49+00:00,71.0,71.0,71.0,2026-04-12 21:58:05+00:00,16.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,42,Up,5,2026-04-12 21:58:05+00:00,2026-04-12 21:58:05+00:00,25.0,25.0,25.0,2026-04-12 21:58:13+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,43,Up,1,2026-04-12 21:58:13+00:00,2026-04-12 21:58:13+00:00,23.0,23.0,23.0,2026-04-12 21:58:23+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,44,Up,3,2026-04-12 21:58:23+00:00,2026-04-12 21:58:23+00:00,20.0,20.0,20.0,2026-04-12 21:59:09+00:00,46.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,45,Up,1,2026-04-12 21:59:09+00:00,2026-04-12 21:59:09+00:00,13.0,13.0,13.0,2026-04-12 21:59:39+00:00,30.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,46,Down,1,2026-04-12 21:59:39+00:00,2026-04-12 21:59:39+00:00,94.0,94.0,94.0,2026-04-12 21:59:53+00:00,14.0
Bitcoin_Up_or_Down_-_April_12_345PM-400PM_ET,m15,47,Down,2,2026-04-12 21:59:53+00:00,2026-04-12 21:59:53+00:00,95.0,95.0,95.0,,
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,1,Up,1,2026-04-12 21:50:15+00:00,2026-04-12 21:50:15+00:00,35.07,35.07,35.07,2026-04-12 21:50:19+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,2,Down,1,2026-04-12 21:50:19+00:00,2026-04-12 21:50:19+00:00,68.38,68.38,68.38,2026-04-12 21:50:27+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,3,Down,1,2026-04-12 21:50:27+00:00,2026-04-12 21:50:27+00:00,68.85,68.85,68.85,2026-04-12 21:50:35+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,4,Down,1,2026-04-12 21:50:35+00:00,2026-04-12 21:50:35+00:00,70.0,70.0,70.0,2026-04-12 21:50:41+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,5,Down,7,2026-04-12 21:50:41+00:00,2026-04-12 21:50:49+00:00,49.0,66.61,59.034285714285716,2026-04-12 21:50:53+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,6,Down,2,2026-04-12 21:50:53+00:00,2026-04-12 21:50:55+00:00,40.15,40.43,40.29,2026-04-12 21:51:01+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,7,Up,1,2026-04-12 21:51:01+00:00,2026-04-12 21:51:01+00:00,64.0,64.0,64.0,2026-04-12 21:51:05+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,8,Up,2,2026-04-12 21:51:05+00:00,2026-04-12 21:51:07+00:00,53.0,57.4,55.2,2026-04-12 21:51:33+00:00,26.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,9,Down,3,2026-04-12 21:51:33+00:00,2026-04-12 21:51:37+00:00,47.0,51.0,49.0,2026-04-12 21:51:43+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,10,Down,1,2026-04-12 21:51:43+00:00,2026-04-12 21:51:43+00:00,57.0,57.0,57.0,2026-04-12 21:51:47+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,11,Up,2,2026-04-12 21:51:47+00:00,2026-04-12 21:51:47+00:00,36.0,42.78,39.39,2026-04-12 21:51:49+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,12,Down,1,2026-04-12 21:51:49+00:00,2026-04-12 21:51:49+00:00,57.68,57.68,57.68,2026-04-12 21:51:55+00:00,6.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,13,Down,1,2026-04-12 21:51:55+00:00,2026-04-12 21:51:55+00:00,54.58,54.58,54.58,2026-04-12 21:52:29+00:00,34.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,14,Up,1,2026-04-12 21:52:29+00:00,2026-04-12 21:52:29+00:00,47.77,47.77,47.77,2026-04-12 21:52:39+00:00,10.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,15,Down,1,2026-04-12 21:52:39+00:00,2026-04-12 21:52:39+00:00,50.0,50.0,50.0,2026-04-12 21:52:47+00:00,8.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,16,Down,1,2026-04-12 21:52:47+00:00,2026-04-12 21:52:47+00:00,49.0,49.0,49.0,2026-04-12 21:52:51+00:00,4.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,17,Down,1,2026-04-12 21:52:51+00:00,2026-04-12 21:52:51+00:00,45.08,45.08,45.08,2026-04-12 21:53:15+00:00,24.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,18,Up,1,2026-04-12 21:53:15+00:00,2026-04-12 21:53:15+00:00,49.0,49.0,49.0,2026-04-12 21:53:17+00:00,2.0
Bitcoin_Up_or_Down_-_April_12_350PM-355PM_ET,m5,19,Down,1,2026-04-12 21:53:17+00:00,2026-04-12 21:53:17+00:00,50.0,50.0,50.0,2026-04-12 21:53:21+00:00,4.0
