tf,side,folder,fill_price,ask_at_fill,ask_1s,ask_2s,delta_fill_vs_ask,ask_drop_2s,spot
m5,Down,Bitcoin_Up_or_Down_-_April_13_810AM-815AM_ET,0.67,0.08,0.08,0.08,0.5900000000000001,0.0,71143.05
m15,Down,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.01,0.04,0.04,0.04,-0.03,0.0,71143.05
m5,Up,Bitcoin_Up_or_Down_-_April_13_810AM-815AM_ET,0.25,0.97,0.97,0.97,-0.72,0.0,71150.97
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,0.98,0.98,0.98,0.0,0.0,71143.63
m15,Down,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.01,0.01,0.01,0.01,0.0,0.0,71173.39
m15,Down,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.01,0.01,0.01,0.01,0.0,0.0,71179.99
m15,Down,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.01,0.01,0.01,0.01,0.0,0.0,71179.99
m15,Down,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.01,0.01,0.01,0.01,0.0,0.0,71180.0
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71180.0
m15,Down,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.01,0.0,0.0,0.0,0.01,0.0,71193.74
m15,Down,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.01,0.0,0.0,0.0,0.01,0.0,71193.74
m15,Down,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.01,0.0,0.0,0.0,0.01,0.0,71197.22
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71197.22
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71197.22
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71197.22
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71197.22
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71197.22
m15,Down,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.01,0.0,0.0,0.0,0.01,0.0,71197.22
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71197.22
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71197.22
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71197.22
m15,Down,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.01,0.0,0.0,0.0,0.01,0.0,71197.22
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71200.0
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71200.0
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71199.99
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71199.99
m15,Up,Bitcoin_Up_or_Down_-_April_13_800AM-815AM_ET,0.98,1.0,1.0,1.0,-0.020000000000000018,0.0,71199.99
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.44,0.38,0.38,0.38,0.06,0.0,71186.61
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.45,0.38,0.38,0.38,0.07,0.0,71186.61
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.45,0.38,0.38,0.38,0.07,0.0,71186.61
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.44,0.39,0.38,0.39,0.04999999999999999,0.0,71186.61
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.43,0.37,0.38,0.39,0.06,0.020000000000000018,71183.24
m5,Up,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.38,0.35,0.35,0.38,0.030000000000000027,0.030000000000000027,71183.24
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.3642,0.75,0.75,0.75,-0.3858,0.0,71166.51
m5,Up,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.59,0.25,0.28,0.29,0.33999999999999997,0.03999999999999998,71160.0
m5,Up,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.67,0.12,0.12,0.12,0.55,0.0,71111.96
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.47,0.36,0.34,0.34,0.10999999999999999,-0.019999999999999962,71159.99
m5,Up,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.49,0.25,0.23,0.22,0.24,-0.03,71159.99
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.5,0.76,0.78,0.79,-0.26,0.030000000000000027,71159.99
m5,Up,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.55,0.26,0.28,0.28,0.29000000000000004,0.020000000000000018,71162.92
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.38,0.81,0.8,0.8,-0.43000000000000005,-0.010000000000000009,71157.59
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.45,0.69,0.69,0.68,-0.23999999999999994,-0.009999999999999898,71157.59
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.46,0.82,0.83,0.81,-0.35999999999999993,-0.009999999999999898,71157.58
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.48,0.7,0.7,0.7,-0.21999999999999997,0.0,71157.58
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.5,0.3,0.3,0.31,0.2,0.010000000000000009,71157.59
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.5,0.89,0.89,0.89,-0.39,0.0,71147.79
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.36,0.78,0.78,0.78,-0.42000000000000004,0.0,71162.69
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.36,0.75,0.75,0.78,-0.39,0.030000000000000027,71168.87
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.39,0.75,0.75,0.78,-0.36,0.030000000000000027,71168.87
m5,Up,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.5259,0.16,0.16,0.2,0.3659,0.04000000000000001,71162.69
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.47,0.85,0.85,0.85,-0.38,0.0,71162.69
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.42,0.32,0.32,0.32,0.09999999999999998,0.0,71162.69
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.41,0.32,0.32,0.32,0.08999999999999997,0.0,71162.69
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.41,0.31,0.32,0.32,0.09999999999999998,0.010000000000000009,71162.69
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.4,0.31,0.31,0.31,0.09000000000000002,0.0,71162.69
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.4,0.31,0.31,0.31,0.09000000000000002,0.0,71162.69
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.4,0.31,0.31,0.31,0.09000000000000002,0.0,71162.69
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.46,0.42,0.41,0.41,0.040000000000000036,-0.010000000000000009,71157.59
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.8,0.93,0.88,0.86,-0.13,-0.07000000000000006,71157.59
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.79,0.93,0.88,0.86,-0.14,-0.07000000000000006,71157.59
m5,Up,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.19,0.08,0.08,0.08,0.11,0.0,71157.59
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.82,0.95,0.95,0.95,-0.13,0.0,71150.01
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.83,0.95,0.95,0.95,-0.12,0.0,71150.01
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.79,0.95,0.95,0.95,-0.15999999999999992,0.0,71150.01
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.6,0.74,0.74,0.74,-0.14,0.0,71150.01
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.6,0.74,0.74,0.74,-0.14,0.0,71150.01
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.81,0.95,0.95,0.95,-0.1399999999999999,0.0,71150.01
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.37,0.26,0.26,0.26,0.10999999999999999,0.0,71147.85
m5,Up,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.1,0.05,0.05,0.05,0.05,0.0,71147.84
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.36,0.26,0.26,0.26,0.09999999999999998,0.0,71147.84
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.36,0.26,0.26,0.26,0.09999999999999998,0.0,71147.85
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.86,0.98,0.98,0.98,-0.12,0.0,71135.49
m5,Down,Bitcoin_Up_or_Down_-_April_13_815AM-820AM_ET,0.93,0.99,0.99,0.97,-0.05999999999999994,-0.020000000000000018,71159.83
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.49,0.37,0.37,0.37,0.12,0.0,71195.07
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.61,0.63,0.63,0.63,-0.020000000000000018,0.0,71181.24
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.7,0.64,0.64,0.64,0.05999999999999994,0.0,71181.24
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.53,0.38,0.38,0.38,0.15000000000000002,0.0,71177.43
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.25,0.3,0.3,0.29,-0.04999999999999999,-0.010000000000000009,71159.84
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.4,0.26,0.29,0.29,0.14,0.02999999999999997,71156.09
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.69,0.72,0.72,0.74,-0.030000000000000027,0.020000000000000018,71159.05
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.49,0.4,0.4,0.4,0.08999999999999997,0.0,71166.0
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.63,0.79,0.78,0.74,-0.16000000000000003,-0.050000000000000044,71153.72
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.53,0.4,0.39,0.39,0.13,-0.010000000000000009,71153.72
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.69,0.79,0.78,0.74,-0.10000000000000009,-0.050000000000000044,71153.72
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.24,0.26,0.26,0.26,-0.020000000000000018,0.0,71153.73
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.31,0.21,0.21,0.22,0.1,0.010000000000000009,71153.73
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.35,0.21,0.21,0.21,0.13999999999999999,0.0,71153.73
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.49,0.29,0.29,0.3,0.2,0.010000000000000009,71166.36
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.62,0.7,0.7,0.7,-0.07999999999999996,0.0,71168.87
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.4,0.25,0.25,0.25,0.15000000000000002,0.0,71171.43
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.29,0.3,0.3,0.3,-0.010000000000000009,0.0,71171.43
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.29,0.3,0.3,0.3,-0.010000000000000009,0.0,71171.43
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.5621,0.76,0.76,0.76,-0.19789999999999996,0.0,71171.43
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.51,0.75,0.75,0.75,-0.24,0.0,71171.43
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.32,0.44,0.44,0.44,-0.12,0.0,71201.33
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.6694,0.63,0.62,0.62,0.03939999999999999,-0.010000000000000009,71210.0
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.65,0.59,0.59,0.58,0.06000000000000005,-0.010000000000000009,71200.77
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.28,0.47,0.47,0.46,-0.18999999999999995,-0.009999999999999953,71200.77
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.64,0.54,0.6,0.6,0.09999999999999998,0.05999999999999994,71204.4
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.64,0.54,0.6,0.6,0.09999999999999998,0.05999999999999994,71204.4
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.55,0.69,0.68,0.68,-0.1399999999999999,-0.009999999999999898,71208.68
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.71,0.68,0.67,0.67,0.029999999999999916,-0.010000000000000009,71233.05
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.69,0.68,0.67,0.67,0.009999999999999898,-0.010000000000000009,71233.05
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.7,0.68,0.67,0.67,0.019999999999999907,-0.010000000000000009,71233.05
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.65,0.51,0.46,0.46,0.14,-0.04999999999999999,71215.84
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.3212,0.17,0.26,0.25,0.15119999999999997,0.07999999999999999,71215.85
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.35,0.17,0.26,0.25,0.17999999999999997,0.07999999999999999,71215.85
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.47,0.17,0.17,0.17,0.29999999999999993,0.0,71215.85
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.47,0.36,0.36,0.36,0.10999999999999999,0.0,71215.85
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.73,0.5,0.47,0.47,0.22999999999999998,-0.030000000000000027,71215.85
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.4894,0.21,0.16,0.17,0.2794,-0.03999999999999998,71215.85
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.22,0.49,0.51,0.51,-0.27,0.020000000000000018,71211.27
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.6907,0.22,0.23,0.26,0.4707,0.04000000000000001,71211.26
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.7276,0.22,0.23,0.26,0.5076,0.04000000000000001,71211.26
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.2,0.78,0.79,0.79,-0.5800000000000001,0.010000000000000009,71211.26
m5,Down,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.78,0.17,0.19,0.2,0.61,0.03,71211.26
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.2,0.87,0.82,0.84,-0.6699999999999999,-0.030000000000000027,71211.26
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.5,0.36,0.36,0.36,0.14,0.0,71211.27
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.5189,0.36,0.36,0.36,0.15890000000000004,0.0,71211.27
m5,Up,Bitcoin_Up_or_Down_-_April_13_820AM-825AM_ET,0.07,0.81,0.79,0.82,-0.74,0.009999999999999898,71211.27
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.13,0.54,0.54,0.55,-0.41000000000000003,0.010000000000000009,71211.27
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.13,0.51,0.51,0.54,-0.38,0.030000000000000027,71209.21
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.85,0.51,0.51,0.51,0.33999999999999997,0.0,71207.43
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.13,0.5,0.48,0.5,-0.37,0.0,71207.08
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.13,0.5,0.48,0.5,-0.37,0.0,71207.08
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.54,0.36,0.36,0.36,0.18000000000000005,0.0,71211.2
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.57,0.36,0.36,0.36,0.20999999999999996,0.0,71211.26
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.89,0.47,0.47,0.5,0.42000000000000004,0.030000000000000027,71206.64
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.57,0.36,0.37,0.36,0.20999999999999996,0.0,71206.64
m5,Up,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.5908,0.45,0.45,0.45,0.14079999999999998,0.0,71216.88
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.1,0.58,0.58,0.58,-0.48,0.0,71216.88
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.11,0.58,0.58,0.58,-0.47,0.0,71216.88
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.1,0.58,0.58,0.58,-0.48,0.0,71216.88
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.1,0.58,0.58,0.58,-0.48,0.0,71216.88
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.1,0.51,0.58,0.58,-0.41000000000000003,0.06999999999999995,71208.56
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.1,0.51,0.58,0.58,-0.41000000000000003,0.06999999999999995,71208.56
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.1,0.51,0.58,0.58,-0.41000000000000003,0.06999999999999995,71208.56
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.1,0.51,0.58,0.58,-0.41000000000000003,0.06999999999999995,71208.56
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.55,0.35,0.35,0.35,0.20000000000000007,0.0,71216.79
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.42,0.59,0.59,0.57,-0.16999999999999998,-0.020000000000000018,71216.78
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.55,0.36,0.36,0.35,0.19000000000000006,-0.010000000000000009,71216.78
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.91,0.45,0.44,0.45,0.46,0.0,71216.79
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.91,0.45,0.44,0.45,0.46,0.0,71216.79
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.91,0.45,0.44,0.45,0.46,0.0,71216.79
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.91,0.43,0.46,0.46,0.48000000000000004,0.030000000000000027,71215.46
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.47,0.56,0.59,0.58,-0.09000000000000008,0.019999999999999907,71215.46
m15,Down,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.94,0.24,0.24,0.24,0.7,0.0,71246.39
h1,Up,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.42,0.69,0.68,0.69,-0.26999999999999996,0.0,71254.59
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.07,0.82,0.84,0.84,-0.75,0.020000000000000018,71254.58
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.07,0.82,0.84,0.84,-0.75,0.020000000000000018,71254.58
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.07,0.82,0.82,0.82,-0.75,0.0,71254.59
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.07,0.82,0.82,0.82,-0.75,0.0,71254.59
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.07,0.84,0.84,0.82,-0.77,-0.020000000000000018,71254.59
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.41,0.31,0.3,0.3,0.09999999999999998,-0.010000000000000009,71254.59
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.48,0.29,0.29,0.29,0.19,0.0,71254.58
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.5164,0.31,0.33,0.33,0.20639999999999997,0.020000000000000018,71244.32
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.04,0.82,0.81,0.81,-0.7799999999999999,-0.009999999999999898,71244.31
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.49,0.28,0.28,0.31,0.20999999999999996,0.02999999999999997,71244.32
m15,Up,Bitcoin_Up_or_Down_-_April_13_815AM-830AM_ET,0.04,0.85,0.85,0.84,-0.8099999999999999,-0.010000000000000009,71244.32
h1,Up,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.43,0.68,0.68,0.69,-0.25000000000000006,0.009999999999999898,71244.32
m5,Up,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.48729999999999996,0.82,0.8,0.8,-0.3327,-0.019999999999999907,71262.17
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.48,0.19,0.19,0.19,0.29,0.0,71262.16
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.4476,0.33,0.26,0.26,0.11759999999999998,-0.07,71247.54
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.44,0.33,0.26,0.26,0.10999999999999999,-0.07,71247.54
m5,Up,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.45,0.46,0.64,0.67,-0.010000000000000009,0.21000000000000002,71212.84
m5,Up,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.45,0.4,0.45,0.46,0.04999999999999999,0.06,71211.19
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.46,0.66,0.62,0.63,-0.2,-0.030000000000000027,71197.99
m5,Up,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.55,0.28,0.31,0.36,0.27,0.07999999999999996,71192.93
m5,Up,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.57,0.27,0.25,0.25,0.29999999999999993,-0.020000000000000018,71192.93
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.37,0.92,0.92,0.89,-0.55,-0.030000000000000027,71158.34
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.59,0.39,0.38,0.38,0.19999999999999996,-0.010000000000000009,71211.92
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.6,0.39,0.39,0.39,0.20999999999999996,0.0,71211.93
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.77,0.7,0.69,0.68,0.07000000000000006,-0.019999999999999907,71208.7
m5,Up,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.16,0.34,0.3,0.23,-0.18000000000000002,-0.11000000000000001,71208.69
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.84,0.8,0.79,0.64,0.039999999999999925,-0.16000000000000003,71198.0
m5,Down,Bitcoin_Up_or_Down_-_April_13_825AM-830AM_ET,0.9,0.88,0.89,0.88,0.020000000000000018,0.0,71181.47
h1,Down,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.62,0.4,0.4,0.4,0.21999999999999997,0.0,71181.47
m5,Up,Bitcoin_Up_or_Down_-_April_13_830AM-835AM_ET,0.53,0.53,0.53,0.54,0.0,0.010000000000000009,71185.12
m5,Up,Bitcoin_Up_or_Down_-_April_13_830AM-835AM_ET,0.52,0.53,0.53,0.53,-0.010000000000000009,0.0,71190.06
h1,Up,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.31,0.62,0.61,0.61,-0.31,-0.010000000000000009,71190.05
m15,Up,Bitcoin_Up_or_Down_-_April_13_830AM-845AM_ET,0.5,0.5,0.5,0.5,0.0,0.0,71190.05
m5,Up,Bitcoin_Up_or_Down_-_April_13_830AM-835AM_ET,0.53,0.53,0.53,0.55,0.0,0.020000000000000018,71190.05
h1,Up,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.31,0.62,0.61,0.61,-0.31,-0.010000000000000009,71190.05
h1,Up,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.31,0.63,0.61,0.62,-0.32,-0.010000000000000009,71201.01
m5,Up,Bitcoin_Up_or_Down_-_April_13_830AM-835AM_ET,0.51,0.45,0.45,0.45,0.06,0.0,71174.2
m15,Down,Bitcoin_Up_or_Down_-_April_13_830AM-845AM_ET,0.51,0.54,0.54,0.54,-0.030000000000000027,0.0,71174.19
m15,Down,Bitcoin_Up_or_Down_-_April_13_830AM-845AM_ET,0.51,0.54,0.54,0.54,-0.030000000000000027,0.0,71174.19
m15,Down,Bitcoin_Up_or_Down_-_April_13_830AM-845AM_ET,0.51,0.54,0.54,0.54,-0.030000000000000027,0.0,71174.19
m5,Down,Bitcoin_Up_or_Down_-_April_13_830AM-835AM_ET,0.36,0.63,0.64,0.64,-0.27,0.010000000000000009,71153.07
h1,Up,Bitcoin_Up_or_Down_-_April_13_8AM_ET,0.32,0.57,0.58,0.58,-0.24999999999999994,0.010000000000000009,71153.07
m5,Down,Bitcoin_Up_or_Down_-_April_13_830AM-835AM_ET,0.42,0.77,0.76,0.76,-0.35000000000000003,-0.010000000000000009,71119.35
m5,Down,Bitcoin_Up_or_Down_-_April_13_830AM-835AM_ET,0.46,0.69,0.66,0.67,-0.22999999999999993,-0.019999999999999907,71146.0
